User-ID;ISBN;Book-Rating
3363;16187;0
3363;16188;0
3363;16189;0
3363;16190;0
3363;16191;0
3363;16192;0
3363;16193;0
3363;16194;0
3363;16195;0
3363;16196;0
3363;16197;0
3363;16198;0
3363;16199;0
3363;16200;0
3363;16201;0
3363;16202;8
3363;16203;0
3363;16204;0
3363;16205;0
3363;16206;0
3363;16207;0
3363;16208;0
3364;16209;0
3364;16210;0
3364;16211;8
3364;16212;0
3364;16213;7
3368;16214;6
3368;16215;0
3368;16216;0
3368;1136;9
3368;16217;8
3368;16218;6
3371;16219;0
3371;2836;0
3371;16220;0
3371;16221;0
3371;16222;0
3371;2169;10
3371;16223;0
3371;16224;0
3371;16225;0
3371;10749;0
3371;9882;0
3371;16226;0
3371;11380;0
3371;16227;0
3371;16228;7
3371;16229;0
3371;16230;0
3371;12002;0
3371;3481;0
3371;16231;0
3371;16232;0
3371;3595;0
3371;16233;0
3371;3601;7
3371;16234;0
3371;10756;5
3371;16235;0
3371;16236;0
3371;12042;5
3371;16237;0
3371;16238;0
3371;9332;7
3371;5639;10
3371;16239;10
3371;16240;10
3371;9338;0
3371;958;8
3371;14361;10
3371;3394;0
3371;16241;0
3371;8904;0
3371;14362;0
3371;2445;0
3371;16242;9
3371;8518;0
3371;16243;0
3371;16244;9
3371;16245;9
3371;16246;0
3371;2857;9
3371;3396;0
3371;16247;0
3371;2455;0
3371;1626;0
3371;16248;0
3371;1633;0
3371;9514;0
3371;3319;0
3371;3036;10
3371;16249;0
3371;16250;0
3371;16251;6
3371;16252;9
3371;16253;6
3371;3651;0
3371;16254;0
3371;966;0
3371;9924;0
3371;16255;0
3371;16256;6
3371;16257;0
3371;16258;0
3371;16259;6
3371;15410;0
3371;16260;6
3371;16261;5
3371;16262;10
3371;7082;0
3371;9099;7
3371;16263;9
3371;16264;0
3371;3690;0
3371;16265;7
3371;3428;0
3371;3696;0
3371;16266;7
3371;16267;0
3371;16268;7
3371;3933;0
3371;2832;0
3371;16269;8
3371;2975;0
3371;16270;9
3371;16271;8
3371;9075;10
3371;16272;0
3371;16273;0
3371;3026;0
3371;16274;0
3371;11226;7
3371;16046;9
3371;16275;0
3371;16276;0
3371;16277;5
3371;16278;6
3371;16103;0
3371;11685;0
3371;16279;0
3371;16280;0
3371;16281;0
3371;16282;0
3371;12105;0
3371;8880;0
3371;16283;0
3371;16284;0
3371;16285;8
3373;16286;7
3373;3344;0
3373;16287;0
3373;15403;7
3373;16288;8
3373;16289;0
3373;13152;8
3373;16290;8
3373;8868;5
3373;3044;0
3373;10713;0
3373;16291;5
3373;3340;7
3373;5546;8
3373;16292;7
3373;5595;5
3373;16293;0
3373;16294;0
3373;16295;2
3373;16296;0
3373;16297;7
3373;16298;8
3373;16299;0
3373;16300;6
3373;16301;0
3373;2021;3
3373;8515;0
3373;16302;5
3373;16303;7
3373;16304;0
3373;16305;7
3373;16306;0
3373;16307;0
3373;1611;5
3373;6046;6
3373;16308;0
3373;16309;0
3373;8521;7
3373;16310;0
3373;16311;7
3373;16312;0
3373;12197;8
3373;2674;10
3373;16313;5
3373;16314;0
3373;16315;3
3373;7095;6
3373;16316;0
3373;16317;0
3373;1916;5
3373;9352;5
3373;2975;0
3373;16318;7
3373;3078;5
3373;16319;0
3373;10804;0
3373;16320;0
3373;8662;0
3373;16321;0
3373;16322;0
3373;8426;0
3374;4715;8
3374;3609;0
3374;16323;0
3374;16324;0
3374;16325;0
3374;16326;9
3374;16327;0
3374;16328;0
3374;16329;8
3374;16330;10
3374;7217;0
3374;16331;9
3376;1574;0
3379;16332;0
3379;3484;8
3379;16333;8
3379;15149;0
3379;16334;0
3379;16335;0
3385;16336;8
3386;16337;0
3388;11798;6
3391;16338;7
3393;865;9
3393;16339;0
3395;16340;0
3396;16341;3
3400;16342;0
3401;16343;0
3402;16344;8
3404;1791;10
3408;16345;8
3416;16346;8
3416;16347;0
3416;16348;8
3416;15690;0
3416;16349;8
3416;15091;0
3416;16350;9
3416;539;8
3416;15093;10
3416;16351;0
3416;16352;1
3416;2683;0
3416;16353;8
3416;16354;0
3416;16355;10
3418;16356;9
3418;6628;6
3418;16357;8
3418;16358;8
3418;16359;8
3418;616;10
3418;16360;4
3418;3898;7
3418;16361;6
3418;16362;8
3421;16363;0
3422;16364;7
3422;7082;0
3423;16365;0
3423;16366;0
3427;3488;8
3427;16367;9
3427;9013;0
3427;969;0
3427;800;5
3427;16147;0
3432;16368;10
3433;16369;0
3435;516;7
3437;16370;0
3437;16371;8
3437;527;10
3437;16372;0
3437;16373;0
3437;11833;0
3445;1985;6
3449;10571;0
3452;16374;0
3454;9882;0
3460;14598;0
3460;3325;6
3462;16375;9
3462;16376;9
3462;16377;0
3462;16378;0
3462;16379;9
3462;16380;8
3462;16381;10
3462;16382;0
3462;16383;8
3462;16384;8
3463;14922;0
3463;16385;5
3463;16386;9
3467;14818;8
3467;16387;8
3467;2171;9
3467;16388;9
3467;16389;9
3471;8934;0
3471;16390;10
3471;16391;8
3471;16392;0
3471;16393;10
3471;16394;7
3471;16395;8
3471;16396;0
3471;16397;8
3471;16398;9
3471;16399;5
3472;3863;10
3472;16400;8
3472;16401;9
3472;16402;0
3473;16403;4
3477;16404;0
3477;16405;0
3479;16406;0
3480;16407;10
3481;16408;0
3481;3571;7
3481;9988;0
3481;15633;0
3481;16409;6
3481;16410;0
3481;16411;0
3481;16412;0
3481;16413;5
3481;1115;8
3481;16414;0
3481;16415;0
3487;16416;0
3488;16417;10
3488;16418;0
3488;16419;0
3488;422;9
3488;16420;7
3488;16421;0
3488;16422;0
3488;16423;7
3488;16424;6
3492;16425;9
3493;16426;0
3495;16427;0
3496;3517;0
3502;16428;0
3505;16429;0
3505;6208;0
3505;10567;8
3506;16430;3
3507;2672;8
3508;16431;0
3508;16432;0
3508;16433;0
3508;16434;0
3508;16435;7
3508;16436;7
3508;16437;0
3508;16438;4
3509;949;8
3510;16439;0
3510;16440;0
3510;16441;0
3512;16442;0
3512;3638;8
3512;16443;0
3514;16444;9
3519;16445;0
3521;16446;10
3528;15896;0
3529;16369;8
3532;16447;8
3533;16448;8
3534;1335;8
3537;11980;0
3537;9329;7
3537;16449;0
3537;16450;6
3537;2542;0
3537;7211;6
3538;1340;0
3538;16451;0
3538;16452;8
3538;16453;10
3538;16454;6
3538;16455;8
3538;466;0
3538;16456;0
3538;16457;6
3538;16458;0
3538;16459;0
3538;16460;0
3538;16461;10
3538;16462;0
3538;399;0
3538;16463;0
3538;16464;0
3538;16465;7
3538;842;5
3538;16466;9
3538;16467;0
3538;16468;5
3538;16469;0
3538;16470;0
3538;16471;9
3538;16472;9
3538;16473;8
3538;16474;0
3538;16475;0
3538;16476;8
3538;493;0
3538;16477;7
3538;16478;9
3538;16479;0
3538;16480;0
3538;16481;0
3538;16482;10
3538;16483;0
3538;16484;8
3538;16485;7
3538;16486;5
3538;16487;0
3538;16488;6
3538;16489;10
3538;16490;9
3538;16491;7
3538;16492;0
3538;16493;0
3538;508;0
3538;16494;0
3541;1690;8
3542;16495;0
3542;16496;5
3542;2648;0
3542;9945;0
3542;641;10
3542;3148;3
3542;16497;0
3542;2216;2
3542;16498;0
3542;16499;0
3542;16500;0
3543;16501;10
3543;9829;10
3543;16502;8
3543;7238;10
3544;16503;8
3546;16504;0
3546;16505;8
3547;16506;8
3549;16507;6
3550;16508;8
3550;16509;0
3554;16510;0
3556;16511;0
3556;4144;0
3556;16512;0
3556;9393;0
3556;16513;10
3556;1501;0
3556;8556;0
3556;10212;0
3556;12310;0
3556;16514;0
3556;5549;0
3556;16515;10
3556;424;10
3556;2188;9
3556;16516;0
3556;3488;0
3556;16517;0
3556;16518;0
3556;8943;0
3556;16519;10
3556;16520;0
3556;16521;0
3556;3192;10
3556;16522;10
3556;3148;10
3556;16523;0
3556;16524;0
3556;16525;0
3556;16526;0
3556;16527;0
3556;519;0
3556;16528;0
3556;16529;8
3556;16530;0
3556;16531;0
3556;16532;0
3556;16533;7
3556;16534;0
3556;16535;0
3556;16536;9
3556;1916;10
3556;28;0
3556;16537;0
3556;16538;8
3556;16539;6
3556;13817;0
3556;16540;0
3556;16541;0
3556;14441;10
3556;7834;10
3556;16542;0
3556;16543;10
3556;9840;0
3556;16544;0
3556;16545;0
3556;7835;10
3556;16075;10
3556;16546;10
3556;16076;0
3556;16077;10
3556;16547;10
3556;16548;10
3556;16549;7
3556;16550;10
3556;452;0
3556;16551;8
3564;16552;10
3569;1070;7
3569;16553;10
3569;8448;0
3569;16554;8
3569;16555;9
3569;16556;0
3569;9692;6
3569;16557;0
3569;1878;10
3569;16558;9
3569;16559;1
3570;16560;6
3571;14664;0
3573;12721;0
3573;12725;0
3573;12727;9
3573;16561;8
3575;2977;0
3578;14620;9
3578;16562;2
3578;16563;8
3578;16564;10
3578;16565;10
3578;3363;8
3578;16566;9
3578;9481;0
3578;16567;10
3578;16568;10
3578;16569;2
3578;16570;9
3578;16571;9
3578;16572;8
3578;16573;0
3578;16574;9
3578;16575;8
3578;8577;10
3578;14467;9
3578;16576;10
3578;16577;7
3580;16578;8
3580;797;6
3580;16579;4
3583;16580;5
3583;16581;6
3583;16582;0
3583;16583;6
3586;16584;6
3588;16585;7
3593;421;9
3594;16586;7
3594;16587;0
3594;16588;0
3594;16589;8
3594;16590;0
3594;16591;8
3594;1602;8
3594;3641;7
3594;16592;7
3594;16593;6
3594;16594;7
3594;16595;7
3594;16596;6
3594;16597;6
3594;16598;6
3594;16599;7
3596;16600;10
3596;16601;0
3596;13112;0
3596;12735;5
3599;903;0
3599;16602;10
3599;16603;0
3601;1487;7
3601;16604;7
3601;16605;8
3602;16606;0
3603;16607;8
3604;16608;5
3605;1510;8
3605;16609;8
3605;6244;5
3611;16610;6
3613;16611;8
3615;16612;0
3619;5501;4
3622;16613;1
3628;8865;8
3630;16614;8
3632;789;8
3633;12873;0
3640;16615;5
3640;16505;8
3640;16616;8
3640;16617;8
3640;1525;6
3640;16618;5
3640;16619;0
3640;3503;0
3640;16620;5
3640;16621;0
3640;16622;5
3640;1169;5
3640;12867;5
3640;9099;0
3640;1916;8
3640;16623;8
3640;14760;0
3640;16624;0
3641;8532;0
3643;16625;0
3643;16626;5
3643;16627;0
3643;791;0
3643;5574;0
3643;16628;3
3643;16629;0
3643;16630;8
3643;11169;0
3643;16631;0
3643;16632;0
3643;2273;0
3643;16633;0
3643;16634;0
3643;16635;10
3645;16636;0
3647;16637;0
3648;16638;7
3648;16639;0
3651;16640;7
3652;255;0
3654;3266;0
3655;16641;10
3655;16642;8
3655;16643;5
3656;15953;1
3659;16644;8
3659;16645;6
3659;10953;0
3659;16646;0
3659;10010;0
3659;16647;8
3660;16648;0
3660;13729;0
3660;16649;3
3665;16650;0
3667;3905;8
3668;2253;0
3669;9410;8
3669;16651;0
3669;16652;0
3669;2844;10
3669;16653;0
3669;16654;3
3669;16655;8
3669;12178;9
3669;16656;8
3669;16657;10
3670;16658;9
3670;16659;8
3671;16660;0
3673;10666;0
3674;16661;8
3675;16662;0
3675;16663;7
3675;1283;5
3675;16664;0
3675;417;0
3675;16665;0
3675;16666;0
3675;16667;10
3675;29;0
3675;16668;0
3675;16669;0
3675;16670;7
3675;16671;0
3675;16672;0
3675;16673;8
3675;16674;0
3675;16675;8
3675;16676;4
3675;16677;8
3675;16678;0
3675;168;10
3675;8988;0
3675;16679;7
3675;459;0
3675;16680;8
3675;16681;10
3675;16682;6
3675;16683;0
3675;16684;0
3675;475;0
3675;16685;0
3675;16686;6
3675;16687;10
3675;16688;0
3675;11968;0
3675;16689;6
3675;16690;0
3675;12812;0
3675;9654;0
3675;16691;0
3675;16692;0
3675;16693;0
3675;16694;0
3675;16695;9
3675;16696;0
3675;3895;0
3675;16697;0
3675;16698;0
3675;16699;5
3675;16700;0
3675;16701;0
3675;16702;10
3675;16703;0
3675;16704;0
3675;16705;0
3675;16706;0
3675;16707;7
3675;16708;0
3675;16709;10
3675;16710;7
3675;16711;10
3675;506;6
3675;507;4
3675;16712;9
3675;16713;0
3675;16714;0
3675;16715;0
3675;16716;0
3675;16717;7
3675;16718;10
3675;512;0
3675;16719;0
3675;16720;9
3675;16721;0
3677;16722;0
3679;16723;6
3684;16724;0
3686;16725;0
3690;16726;0
3693;16727;0
3693;1983;0
3693;9501;8
3693;16728;6
3693;16729;6
3693;16730;6
3693;16731;9
3693;16732;7
3693;16733;9
3693;16734;6
3693;16735;9
3693;16736;0
3693;16737;9
3693;16738;9
3693;16739;9
3693;12714;0
3694;6139;8
3702;16740;6
3704;16741;0
3709;1104;7
3709;969;10
3711;16742;7
3712;16743;8
3713;10046;0
3719;16744;6
3719;16745;7
3719;3110;8
3719;16746;7
3719;2160;8
3719;15150;9
3719;16747;8
3719;16748;8
3719;15809;8
3719;16749;6
3719;6350;7
3719;11656;7
3719;16750;6
3719;16751;6
3719;7134;7
3719;15931;8
3719;16752;8
3719;8218;0
3728;16753;7
3728;16754;0
3728;16755;7
3728;3768;9
3728;16756;0
3728;16757;0
3728;16758;0
3731;16759;0
3739;16760;0
3739;15171;0
3739;2832;5
3739;16761;0
3739;16762;0
3740;16763;0
3740;16764;0
3740;16765;0
3740;16766;0
3743;4708;0
3743;16767;6
3743;16768;0
3743;16769;0
3743;16770;0
3743;16771;0
3743;16772;7
3743;16773;9
3743;16774;0
3743;16775;0
3743;16776;0
3743;16777;0
3743;16778;0
3743;15273;0
3743;353;0
3743;16779;0
3743;16780;10
3743;16781;0
3743;16782;0
3743;357;0
3743;16783;0
3743;3279;0
3743;364;0
3743;16784;0
3743;16785;0
3743;16786;0
3743;369;0
3743;16787;10
3743;16788;0
3743;371;0
3743;16789;0
3745;16790;0
3752;9391;6
3752;16791;5
3752;16792;0
3752;234;5
3752;16793;0
3752;16794;7
3756;3638;7
3757;16795;7
3757;16796;8
3757;16797;6
3757;16798;7
3757;834;0
3757;16799;7
3757;16800;7
3757;8560;0
3757;16801;9
3757;783;0
3757;16802;0
3757;16803;7
3757;16804;6
3757;16805;7
3757;16806;6
3757;16807;7
3757;16808;7
3757;16809;7
3757;16810;6
3757;16811;7
3757;16812;6
3757;16813;7
3757;16814;7
3757;16815;7
3757;16816;7
3757;16817;6
3757;16818;7
3757;16819;9
3757;16820;6
3757;16821;0
3757;16822;6
3757;16823;5
3757;16824;8
3757;16825;7
3757;16826;7
3757;16827;7
3757;16828;7
3757;16829;0
3757;16830;8
3757;16831;7
3757;16832;8
3757;16833;7
3757;16834;0
3757;16835;0
3757;16836;9
3757;16837;7
3757;16838;6
3757;16839;0
3757;16840;6
3757;16841;8
3757;16842;9
3757;16843;9
3757;16844;8
3757;16845;0
3757;16846;6
3757;16847;9
3757;16848;0
3757;16849;7
3757;16850;7
3757;16851;0
3757;16852;7
3757;16853;0
3757;16854;0
3757;16855;8
3757;16856;0
3757;16857;7
3757;16858;6
3757;16859;8
3757;16860;6
3757;16861;7
3757;16862;8
3757;16863;6
3757;16864;7
3757;16865;7
3757;16866;7
3757;16867;0
3757;16868;0
3757;16869;7
3757;16870;0
3757;16871;7
3757;16872;6
3757;16873;7
3757;16874;8
3757;16875;8
3757;16876;7
3757;16877;7
3757;16878;7
3757;16879;6
3757;16880;8
3757;16881;5
3757;16882;8
3757;16883;8
3757;16884;8
3757;16885;9
3757;16886;0
3757;16887;7
3757;16888;8
3757;16889;6
3757;16890;7
3757;16891;0
3757;16892;5
3757;16893;7
3757;16894;8
3757;16895;7
3757;16896;7
3757;16897;7
3757;16898;6
3757;16899;7
3757;16900;0
3757;16901;6
3757;16902;0
3757;16903;8
3757;16904;7
3757;16905;7
3757;16906;6
3757;16907;7
3757;16908;0
3757;16909;7
3757;16910;6
3757;16911;7
3757;16912;7
3757;16913;6
3757;16914;7
3757;16915;9
3757;16916;0
3757;16917;0
3757;16918;7
3757;16919;7
3757;16920;0
3757;16921;7
3757;16922;7
3757;16923;7
3757;16924;7
3757;16925;7
3757;16926;8
3757;16927;7
3757;16928;7
3757;16929;7
3757;16930;7
3757;16931;8
3757;16932;7
3757;16933;0
3757;16934;6
3757;16935;7
3757;16936;7
3757;16937;6
3757;16938;0
3757;16939;0
3757;16940;8
3757;16941;7
3757;16942;7
3757;16943;8
3757;16944;7
3757;16945;6
3757;16946;8
3757;16947;7
3757;16948;7
3757;16949;0
3757;16950;7
3757;16951;6
3757;16952;7
3757;16953;7
3757;16954;7
3757;16955;7
3757;16956;8
3757;16957;8
3757;16958;0
3757;16959;7
3757;16960;7
3757;16961;7
3757;16962;7
3757;16963;6
3757;16964;0
3757;16965;5
3757;16966;7
3757;16967;8
3757;16968;7
3757;16969;7
3757;16970;7
3757;16971;7
3757;16972;7
3757;16973;5
3757;16974;7
3757;16975;7
3757;16976;7
3757;16977;7
3757;16978;0
3757;16979;7
3757;16980;5
3757;16981;7
3757;16982;8
3757;16983;7
3757;16984;8
3757;16985;7
3757;16986;0
3757;16987;7
3757;16988;7
3757;16989;0
3757;16990;7
3757;16991;8
3757;16992;0
3757;16993;8
3757;16994;8
3757;16995;6
3757;16996;0
3757;16997;0
3757;16998;8
3757;16999;0
3757;17000;7
3757;17001;7
3757;17002;8
3757;17003;8
3757;16684;0
3757;17004;7
3757;17005;7
3757;17006;7
3757;17007;7
3757;17008;4
3757;17009;7
3757;17010;8
3757;17011;0
3757;17012;8
3757;17013;7
3757;17014;7
3757;17015;7
3757;17016;8
3757;17017;8
3757;17018;0
3757;17019;7
3757;17020;7
3757;17021;7
3757;17022;8
3757;17023;0
3757;17024;8
3757;17025;8
3757;17026;7
3757;17027;8
3757;17028;0
3757;17029;8
3757;17030;7
3757;17031;8
3757;17032;7
3757;17033;7
3757;17034;7
3757;17035;8
3757;17036;8
3757;17037;7
3757;17038;7
3757;17039;8
3757;17040;7
3757;17041;8
3757;17042;8
3757;17043;0
3757;17044;6
3757;17045;8
3757;17046;7
3757;17047;0
3757;17048;7
3757;14584;6
3757;17049;0
3757;17050;7
3757;17051;7
3757;17052;7
3757;17053;5
3757;17054;9
3757;17055;7
3757;17056;5
3757;17057;7
3757;17058;6
3757;17059;7
3757;17060;7
3757;17061;7
3757;17062;6
3757;17063;7
3757;16686;6
3757;17064;7
3757;17065;4
3757;17066;7
3757;17067;7
3757;17068;7
3757;17069;8
3757;17070;8
3757;17071;7
3757;16690;0
3757;17072;7
3757;17073;7
3757;17074;7
3757;17075;5
3757;17076;0
3757;17077;6
3757;17078;8
3757;17079;7
3757;17080;8
3757;17081;7
3757;17082;7
3757;17083;6
3757;17084;6
3757;17085;7
3757;17086;7
3757;17087;8
3757;17088;7
3757;17089;7
3757;17090;7
3757;17091;7
3757;17092;7
3757;17093;7
3757;17094;7
3757;17095;7
3757;17096;7
3757;17097;7
3757;17098;7
3757;17099;7
3757;2158;7
3757;17100;7
3757;17101;7
3757;17102;7
3757;17103;7
3757;17104;7
3757;17105;7
3757;17106;8
3757;17107;7
3757;17108;7
3757;17109;7
3757;17110;7
3757;17111;7
3757;17112;7
3757;17113;8
3757;17114;8
3757;17115;7
3757;17116;8
3757;17117;7
3757;17118;7
3757;17119;7
3757;17120;7
3757;17121;7
3757;17122;7
3757;17123;8
3757;17124;7
3757;17125;7
3757;17126;7
3757;17127;7
3757;17128;7
3757;17129;7
3757;17130;7
3757;17131;7
3757;17132;8
3757;17133;7
3757;17134;6
3757;17135;7
3757;17136;8
3757;17137;7
3757;17138;7
3757;17139;6
3757;17140;7
3757;17141;7
3757;17142;8
3757;17143;6
3757;17144;7
3757;17145;7
3757;17146;7
3757;17147;7
3757;17148;7
3757;17149;7
3757;17150;7
3757;17151;7
3757;17152;7
3757;17153;7
3757;17154;7
3757;17155;7
3757;17156;7
3757;17157;7
3757;17158;7
3757;17159;7
3757;17160;8
3757;17161;8
3757;17162;7
3757;17163;7
3757;17164;7
3757;17165;7
3757;17166;7
3757;17167;7
3757;17168;7
3757;17169;7
3757;17170;7
3757;17171;7
3757;17172;7
3757;17173;7
3757;17174;7
3757;17175;7
3757;17176;7
3757;17177;6
3757;17178;8
3757;17179;7
3757;17180;7
3757;17181;6
3757;17182;7
3757;17183;8
3757;17184;0
3757;17185;7
3757;17186;7
3757;17187;7
3757;17188;7
3757;17189;6
3757;17190;7
3757;17191;0
3757;17192;7
3757;17193;6
3757;17194;7
3757;17195;7
3757;17196;7
3757;17197;7
3757;17198;7
3757;17199;7
3757;17200;6
3757;17201;7
3757;17202;6
3757;17203;7
3757;17204;5
3757;17205;8
3757;17206;0
3757;17207;7
3757;17208;7
3757;17209;7
3757;17210;7
3757;17211;7
3757;17212;7
3757;17213;7
3757;17214;7
3757;17215;7
3757;17216;0
3757;17217;8
3757;17218;7
3757;17219;5
3757;17220;7
3757;17221;0
3757;17222;7
3757;17223;8
3757;17224;7
3757;17225;7
3757;17226;7
3757;17227;7
3757;17228;7
3757;17229;7
3757;17230;6
3757;17231;7
3757;17232;7
3757;17233;7
3757;17234;6
3757;17235;7
3757;17236;6
3757;17237;7
3757;17238;7
3757;17239;7
3757;17240;8
3757;17241;6
3757;17242;0
3757;16697;0
3757;17243;7
3757;17244;7
3757;17245;7
3757;17246;7
3757;17247;7
3757;17248;7
3757;17249;8
3757;17250;8
3757;17251;6
3757;495;7
3757;17252;5
3757;17253;6
3757;17254;0
3757;17255;7
3757;17256;6
3757;17257;8
3757;17258;6
3757;17259;6
3757;17260;7
3757;17261;7
3757;17262;7
3757;17263;7
3757;17264;8
3757;17265;8
3757;17266;7
3757;17267;8
3757;17268;8
3757;17269;0
3757;17270;0
3757;17271;7
3757;17272;7
3757;17273;7
3757;17274;7
3757;17275;8
3757;17276;8
3757;17277;6
3757;17278;7
3757;17279;0
3757;17280;7
3757;17281;7
3757;17282;7
3757;17283;7
3757;17284;7
3757;17285;7
3757;17286;7
3757;17287;7
3757;17288;7
3757;17289;7
3757;17290;7
3757;17291;7
3757;17292;7
3757;17293;7
3757;17294;7
3757;17295;7
3757;17296;7
3757;17297;7
3757;17298;7
3757;17299;7
3757;17300;8
3757;17301;7
3757;17302;7
3757;17303;0
3757;17304;7
3757;17305;6
3757;17306;7
3757;17307;7
3757;17308;7
3757;17309;7
3757;17310;7
3757;17311;7
3757;17312;7
3757;17313;7
3757;17314;0
3757;13914;8
3757;17315;6
3757;17316;6
3757;17317;7
3757;17318;7
3757;17319;7
3757;17320;7
3757;17321;0
3757;16484;0
3757;17322;0
3757;17323;7
3757;17324;9
3757;17325;0
3757;9783;0
3757;17326;7
3757;17327;8
3757;17328;7
3757;17329;8
3757;17330;0
3757;17331;0
3757;16706;7
3757;17332;0
3757;17333;6
3757;17334;7
3757;17335;7
3757;17336;7
3757;17337;6
3757;17338;0
3757;17339;6
3757;17340;7
3757;17341;6
3757;17342;0
3757;17343;6
3757;17344;8
3757;17345;0
3757;17346;0
3757;17347;0
3757;17348;7
3757;17349;7
3757;17350;7
3757;17351;6
3757;17352;0
3757;17353;5
3757;17354;6
3757;17355;0
3757;17356;6
3757;17357;7
3757;17358;5
3757;17359;5
3757;17360;7
3757;17361;7
3757;17362;6
3757;17363;7
3757;17364;0
3757;17365;7
3757;17366;0
3757;17367;7
3757;17368;8
3757;17369;4
3757;17370;7
3757;17371;7
3757;17372;6
3757;17373;6
3757;17374;0
3757;17375;5
3757;17376;7
3757;17377;7
3757;17378;0
3757;17379;8
3757;512;0
3757;17380;9
3757;17381;7
3757;17382;7
3757;17383;8
3757;17384;5
3761;17385;9
3761;3340;0
3761;17386;0
3761;2697;0
3761;17387;0
3761;17388;0
3761;17389;0
3761;14463;9
3762;17390;0
3762;17391;0
3764;17392;10
3765;17393;0
3765;17394;4
3767;2318;0
3767;1628;0
3768;17395;1
3768;17396;5
3770;17397;0
3771;17398;7
3772;17399;7
3775;8625;8
3775;17400;5
3775;2992;5
3775;17401;0
3775;17402;0
3775;8485;8
3776;17403;10
3777;11267;4
3777;12188;6
3777;17404;5
3779;17405;7
3780;12850;0
3780;17406;8
3780;17407;0
3782;17408;10
3789;17409;10
3791;17410;8
3791;17411;6
3791;17412;9
3791;17413;7
3791;17414;7
3791;17415;8
3791;17416;7
3791;17417;0
3791;17418;7
3791;17419;8
3791;17420;6
3792;17421;10
3792;17422;10
3792;17423;10
3792;17424;0
3792;17425;0
3792;17426;0
3792;7107;0
3798;17427;0
3798;17428;4
3799;17429;8
3799;17430;9
3799;17431;8
3799;17432;9
3799;17433;7
3800;12753;10
3813;17434;10
3813;17435;0
3814;9368;5
3814;17436;3
3814;3751;4
3814;1178;7
3814;1125;0
3814;17437;7
3814;17438;7
3814;9957;5
3816;17439;7
3816;17440;6
3816;17441;6
3816;17442;0
3816;17443;0
3816;17444;0
3816;17445;8
3817;4083;7
3817;17446;0
3817;2318;8
3817;991;9
3817;3760;6
3817;3115;7
3817;2755;10
3817;17447;7
3817;7238;8
3817;12675;0
3817;17448;0
3821;1439;7
3821;9840;0
3823;17449;5
3823;17450;0
3827;17451;7
3827;17452;7
3827;17453;10
3827;9097;0
3827;2161;0
3827;17454;0
3827;17455;10
3827;1256;6
3827;14321;10
3827;17456;0
3827;17457;0
3827;17458;9
3827;17459;9
3827;17460;8
3827;17461;6
3827;17462;9
3827;17463;0
3827;10749;8
3827;17464;7
3827;17465;0
3827;17466;0
3827;17467;0
3827;3362;7
3827;4698;9
3827;1986;8
3827;9644;10
3827;4717;8
3827;17468;7
3827;15645;8
3827;15440;7
3827;17469;8
3827;296;7
3827;17470;0
3827;17471;0
3827;17472;5
3827;17473;10
3827;5302;0
3827;17474;8
3827;17475;9
3827;17476;0
3827;17477;0
3827;1536;0
3827;17478;0
3827;17479;10
3827;17480;0
3827;11089;10
3827;17481;7
3827;1545;0
3827;1095;10
3827;11907;10
3827;17482;8
3827;17483;7
3827;5644;0
3827;17484;0
3827;1588;7
3827;17485;8
3827;17486;7
3827;17487;8
3827;17488;8
3827;17489;7
3827;17490;6
3827;17491;0
3827;17492;0
3827;17493;0
3827;17494;0
3827;17495;9
3827;17496;0
3827;17497;8
3827;17498;7
3827;17499;0
3827;17500;10
3827;11391;0
3827;10596;0
3827;11916;0
3827;17501;10
3827;17502;10
3827;17503;9
3827;17504;10
3827;17505;10
3827;17506;0
3827;17507;5
3827;17508;0
3827;10670;0
3827;17509;7
3827;7403;0
3827;17510;6
3827;17511;8
3827;17512;0
3827;17513;0
3827;17514;7
3827;690;10
3827;12689;10
3827;17515;9
3827;17516;8
3827;17517;0
3827;1006;10
3827;17518;0
3827;17519;10
3827;1252;8
3827;17520;9
3827;17521;6
3827;13557;7
3827;17522;0
3827;17523;0
3827;13121;7
3827;17524;8
3827;17525;7
3827;11849;0
3827;17526;0
3827;17527;10
3827;17528;8
3829;17529;10
3836;17530;7
3837;17531;8
3838;17532;9
3838;17533;0
3838;17534;0
3839;9860;7
3839;2740;6
3840;17535;10
3840;17536;0
3840;17537;0
3840;17538;0
3840;17539;10
3840;17540;10
3840;17541;0
3840;17542;8
3840;17543;5
3840;14138;0
3840;17544;0
3840;2188;8
3840;17545;9
3840;17546;0
3840;17547;10
3840;17548;0
3840;15795;0
3840;11008;0
3840;17549;0
3840;17550;8
3840;17551;9
3840;6359;0
3840;1658;0
3840;3949;9
3840;17552;9
3840;17553;0
3840;17554;8
3840;17555;0
3840;17556;6
3840;11396;0
3840;17557;0
3840;17558;0
3840;17559;7
3840;17560;0
3840;17561;0
3840;17562;0
3840;17563;8
3840;16125;10
3840;13050;0
3840;17564;0
3840;17565;9
3840;10128;10
3842;765;7
3843;17566;0
3844;17567;5
3844;17568;0
3852;17569;0
3852;17570;0
3853;17571;10
3853;8644;10
3856;17572;0
3856;17573;0
3856;17574;0
3856;17575;7
3856;17576;7
3856;17577;0
3856;17578;0
3856;12213;0
3856;17579;0
3856;17580;0
3856;17581;0
3856;17582;0
3856;17583;0
3856;17584;0
